pair_id	sentence_id	bem_transcription	en_translation
25	1	Abena mupalamano balemoneka nabena nabakwata ifyakuchita ifyabo.	The neighbors seems too have their own things they are doing.
18	1	shikulu bantu naikala pakamupando,kukulyo kwakwe nakupita nakama elyo kukuso kwakwe kuli ifikulwa ifikulu saana.	An old man is on a camp chair, on his left a stream while nice buildings on the right.
24	1	Abalumendo babili bafwele ifyafita, umo alelisha akalimba elo umbi aleimba.	Two young men are putting on black clothes,playing and singing.
27	1	cishinka ico,uku kumaliketi takuli ifintu sana efyo kucinta	that's true, they are not lots of activities taking place
15	2	muli utushilwa twabuuta elyo na amasumbu yabili	they've made white lines around the ground and there are two goals posts
13	1	Shonse shibili shile moneka isha fita. Umu mumpanga tamule moneka ama yanda. Limbi nimbwa isha mpanga	They a are both black in colour, there doesn't seem to be any houses near. Perhaps they are wild dogs. 
6	2	abanakashi bonse bantu baonda elyo batatu balilenga nefyakuilenga kumulu ayakukuso.	All the women look thin and three of them  have tattoos  on their right legs.
35	2	Mupepi na apa alepita, pali icipampa icilelanga ukuti kuli iyi incende, tabasuminishako imbwa.	near where he is walking, there is a board that says dogs are not allowed in this area. 
11	1	bsuhe naumona ico ikwete mumukoshi?	True, What is that on it's neck ?
31	2	kunuma yabo kuli chimashini icikalamba, bushe finshi ici chimashini cilecita ku mbali ya bemba?	Behind them is a very big machine. What is this machine doing on the beach?
21	2	elo umukashana naimya ifyola fibili kukuboko kwa kukulyo, pali cimo ica kashika elo cimbi cintu cafita, nafwala notusapato utwakashika	she is carrying two bags in her right hand. one of the bags is red whereas the other one is black. she is also wearing red shoes.
22	1	mukashana Ali ne citabo ukuboko	the lady is holding a book in her hands
29	1	bakateya wamulila wakupunkana bali mucibansa baleteya uyu mupila,elyo mucibansa muli cinkupiti wabantu aletamba ubu bwangalo.	Rugby players are on the field playing, while a crowd of people is watching the game.
27	1	Ibumba yabantu balebelenga ifili pama pepala pacibumba 	A group of people reading what's written on papers stuck on the wall.
4	2	elo mumulu mulina amakumbi ayale langa ukutila ukubali kuli ikwa talala	There are clouds in the sky.
39	1	Ca cine calipalana, nobukulu bwine shilemoneka ukuti shalilingana, nomba bushe naumona ifyo ishi mbwa shibili shilecita?	yes they are very similar, they even have the same height, have you seen what these dogs are doing?
38	1	Iyi ine incende tailemoneka kwati kulepita ifimbayambaya ifingi pali iyi inshita. Nalimo eco baisalile ukwisa cita ifyo balecita.	this place doesn’t seem to have many vehicle passing though this time.perhaps that is why they do things this way
2	2	ing'ombe na bashikakila ku ntambo kabili intambo esho baletinta elyo ing'mbe shilekonkamo	the cows are tied to ropes and the ropes are what these men are using to guide the cows
18	2	nomba uuli pantanshi wine,alemoneka kwati nabikamo umutima wakwe onse muli ubu ubwangalo,nakaka napamenso.	But this forerunner though, seems to have so much interest in this sport that he is even wrinkled.
19	2	elyo kumbali yacibumba kuli ocakusungilamo ifipe Ica pangwa nembao.	there's a cupboard stuck to the wall in the house
38	2	Bamo abanto efyo baba. Kuti cilya mwalongana, elyo baibukisha ilyashi bashashimike.	some people are like that, when you gather that is when they remember the stories they didn’t tell
9	1	nakalimo kuli abaposele akangalo,elyo bayi tuma ukukatola	It's like someone throw a toe and it is tald to go an pick it
38	1	Nangu limbi kwalifye abantu abaishile fibikako ifyo fyaba mumbali ya musebo.	or maybe there were just some people who put them up since it is by the side of the road
26	1	mukumona fintu tukonkene tulemoneka kwati nitumunyina akalamba akaicheko nakaiche sana	As you see the way they are standing they look like they are siblings starting from the oldest to the youngest.
5	1	umwana nasalala pakakwangalilapo	a baby is lying down 
28	2	Kukanwa kwena limbi ni filya yacilafwaya-fwaya mu menshi-makasa, kulemoneka ukwabuta.	The mouth is white as it was sniffing snow.
6	1	pakulala amolu ayakuntuntanshi yena naiyapeta elyo pambali yaiko pali namaluba eyabalula ayabuta elyo yakwata nomutuntula pakati.	It has folded its front legs as it sleeps and there flowers on the side that are white and yellow Friday  that have blossomed.
10	1	Ici cilepilibula iyi imbwa eilepitako fye yeka	This means the dog is just passing there alone 
20	1	bushe nikwisa baleya mune pantu balemoneka nabanaka kale?	where are they heading because they already look tired
22	1	ba lumendo babili naba ikala panse	two young men are sited outside
9	2	nga ena umunankwe alecita finshi?	what is the other man doing.
10	1	Fyakulya bekeye, baleisula ukuti balye	It's food he is holding, so that he eats . 
28	2	mulandu nshi baikakile pa kanwa no kuifwika icakutwala pa mubili?	Why have they closed its mouth and has clothes on its body? 
9	2	Aleninika Pali uyu mupaipi cilemoneka kwati alefwaya  ukunina ukufika pamulu 	she is climbing up the pipe. her aim is to reach the top.
8	2	pali umwanakashi na umwaume 	there is a man and woman
20	1	elyo bonse nabakwata utumiseke utwapalana	they all have same baskets
33	2	kunuma yacibansa kuli ifimbaya-mbaya fyabantu abali mucibansa	Behind the ground there are parked cars of these people
24	1	Petebulo imo pali nomusukupala wafita nakapepala kashika. 	There is a black bottle on one table and a red paper.
32	2	Bonse babili nabekala pafipuna umo aleloleshya ifile londolola umunankwe uwimishe namaboko mumulu	Both of them are sitted on the chair,one is looking at how the friend is explaining with lifted hads.
35	2	Nomba nga cakuti alelilafye icishinka elyo uyu umuntu alemukopa?	But what if she is genuinely crying and this person is taking her photo?
23	1	Abana abanono babili aba nkanda iya buuta bali ku ncende ya panse ukuli menshi-makasa	Two little white kids are in an area that has snow
15	2	kabili shonse shibili shili na ifyakukobeka mu mukoshi.	they both have neck chains.
37	2	kunuma kuli nechi mbayambaya chabutulukila	A white vehicle is parked on the side of the street
15	1	kabili umwanakashi nasenda ne chola munuma	the woman is carrying a bag on her back
36	2	Icibumba ciminineko umukashana cintu cabuta namalembo ayafita 	the wall were the woman is leaning is white with black words 
8	2	kunuma yakwe kuli na inyali ishileyaka 	there are also lights behind him that are bright
17	1	Cilemoneka ali mu swimming pool yapa ng'anda.	It looks like he is at home in the swimming pool.
36	1	Umulumendo ali kucende yakwangaliko pamulu wacimbaya-mbaya aleenda capala kwati alefwaya ukwikila panshi 	A man is in a play park and is on top of a vehicle walking it looks like he wants to get off from the top
26	1	elo chapalile kwati bambi beleshita fimo olo bale bika ama chinga yabo	And it looks like others are buying somethingo or they are parking their bycicles.
30	2	Bushe aba abakashana batatu abeminine balemoneka baleciita finshi?	What do these three girls who are standing seem to be doing?
12	2	Kuli epo kale lolesha epo keminine nejinga	he is looking somewhere while on bicycle
11	2	Bushe abeminene kukuso balelolesha  uyu mwanakashi?	are the people standing on her left looking at her?
30	1	ici icibansa cilemoneka icikulu kabili nacikwata no tupuna utwa makumbimakumbi utwa kwikalapo	This stadium looks huge and has alot of blue chairs to sit on
37	1	shitata ali na umwana	A man is with his child
30	1	kwishilya ukwiminine icimbaya-mbaya kulemoneka icimana icikalamba	This place is behind the car with very big and nice sea.
5	1	Umwana umwanakashi nanina pa ncinga ya pulashitiki iya kashikila 	little girls on a plastic pink bike 
18	2	Bushe ukubutuka alebutuka umwaice uyu kubutuka kwamwenso nangu aleyangalafye?	But could he be racing for fun or something?
30	1	bakepita bafyakulya baleipika	Chefs are cooking their meals.
1	2	bushe umupila akabwa kaleyangalanao wamusango nshi	what kind of ball is the dog playing with?
37	1	Imbwa shibili shilepepeka umuntu	two dogs are chasing each other 
18	2	abakashi balemufuma mumenshi, abalume bena nabekala mumensshi elyo akamwana kaleyangalila fye kunse	the woman is coming out of the water, the father is in the pool while the child is playing outside the pool
6	1	Akanakashi akaice kali mu mpanga nakekala nakucimuti kaninine.	A small girl is in the forest and she is seated on the branch for a tree she had climbed.
13	1	Tutatu tule moneka umu shinku naulingana. Kamo ekale moneka aka kulu sana pali bonse	They all don't seem to be age mates one of them looks older.
15	2	nelyo ninshila fye imo iyo alefwaya ukubomfya  pakushelela	maybe its one way of swinging 
30	1	Abaume babili abaina nabeminina pamo pene kabili nabakumbatana.	Two fat men are standing together and hugging each other
21	2	tonse natwikata ifyakushintililapo imitwe (pillow) tuleyangasha	They all have pillow cases to okay with in their game.
27	1	Akaiche kanakashi kalefwika umwaice wakako insapato.	A little girl is helping her friend wear shoes
37	1	kumutwe nafwala ichisote  echo icifimbile  umutwe wakwe onse	His head is covered with a tight head scarf
20	1	shitata alelisha ingoma notumuti.	a man is playing drums with sticks
8	1	cilepala balekasambilisha ifya kubutuka 	it seems it is being shown how to run
37	2	Bushe mukashana nangula mulumendo?	Could this be a man or a woman?
23	1	Iyi ncende ilemoneka kwati ni ncende yakwangalilamo abana banono	This place looks like a children's play park
17	1	Cilemoneka kwati uyu umwana ali nabanina nomba baselapo ekushala ale angala necipyango ici.	It looks like the boy is with the mother but she has moved away thats why he is playing with the broom.
15	1	Abana abamyaka yapusanapusana  bali mu cibansa 	kids off different age are in the playing ground
17	1	Cilemoenka kwati ili libumba lyaba kemba kumwena fye kumifwalile.	It looks like they are a group of singers, you can tell by how they are dressed.
22	2	patemulo pali ipepala yabwangalo, paliko nominweno mupepi nanamayo	there's a paper game close to the one of the ladies
21	2	limbi balelolela umupila, umulumendo untu Ali pakati nafwala akaputula akapalana ilangi namaboko yakwishati lyakwe	They may be playing soccer, and one of them is wearing the same color of a short pant as sleeves.
27	2	Elo umo napapa icola kunuma yekwe.	One of the is carrying a bag pack on their back.
20	1	ifipampa filemoneka ifua kashika namalembo yabuta Naya mutuntula	the sign posts look red with words written in white and orange
2	1	abana abanono abanakashi babili nabekala pacakutolokapo 	two children are on a trampoline
13	2	Mwi tabo bekete kuminwe bale moneka bale lembamo fimo	It seems he is writing something in that book. 
27	2	Elyo kabili nabakwata nama umbrella.	And they have umbrellas .
10	1	Bale enda pamusebo, elyo kuntu bali naku bomba konse konse 	They are walking on the road and where they are going it's wet every where 
28	2	Pali iyi ncende kwena ni pamatuka, nomba uyu muntunshi nganifilya tumona namuno calo cesu mumisebo.	Indeed this is a business place, but it is though the same way we see others in our streets so is this person.
9	2	pakwenda imbwa nayasama akanwa kabili naifumya ululimi	as this dog is walking, it has its tongue stuck out of the mouth.
38	1	Umucanga ulemoneka nga uwakululamba lwamumana.	the soil looks like that from the shore
24	2	Imwenfu bakwete batata shitali nashicinga na pakanwa.	He has a long behead covered the mouth.
23	1	Bushe finshi ifyo alecita uyu umwaume apa panse?	What is this man doing outside?
22	2	pa tebulo pali umukate ne mbale	there's bread and a plate on the table
29	1	ee boi kanshi ngawalyeseshe ukuyabafumyapo palya baleyangala abana kuti mwapusana saana.	Yes my friend, if you went and tried to remove them from where they are playing from you can fight.
7	2	nangu limbi iletwalila umuntu.	Maybe it is taking for a person.
14	1	natambalika na iminwe elyo nafwala ilaya nangula indeleshi	The person has put his hands forward and  wearing a dress or robe.
6	2	incende iyi ilemoneka nincende yamuciswebebe umo ali umuntu uyu	The place can be a desert where the person is.
36	1	Umukashana nakwata umushishi uwipi uwabuta nafwala necampepo.	this same lady has short white hair and is wearing a warmer
26	2	Elo imichanga shilipo shingi sana, limbi nikumbali yaka mana eko bale teyela ubwangalo ubu	And there is a lot of sand, maybe they were playing this game near a river. 
14	1	abaice baleyangala nabakulu babili balelanda pambali	There are kids playing and two older people are talking on the side.
26	2	ala necikulwa cisuma Sana ndemona necibabumba pantanshi yakwe	and the building Is very nice, I can even see this monument in front of him
16	1	nashisansamuka Chine chine elo imbwa ishi shilemoneka ishabuta apa shili pali na ichani icakatapa katapa.	These dogs are very happy,and both of them are white dogs on a green grass.
13	1	Kuti chaba nangu efyo angasha Imbwa yakwe paku sansa amenshi mumumulu. 	It could be, maybe that's how he plays with his dogs, by spraying water up in the air.
