pair_id	sentence_id	bem_transcription	en_translation
15	1	kabili ifyakufwala bafwele fili na imishipi ishabuuta mu musana	the clothes they are wearing has white robes in the waist 
30	1	Elyo bashikulubantu aba bene balelyako nefyakulya	While he is sitting to rest, the old man is eating some.
28	2	Aleshingula inongo shintu abumbile na ilangi lyakashikila (maroon).	He is coloring and smoothening his clay pots with a maroon color.
30	1	Abantu cine lubali baleyangala na amenshi	Seven people are playing with water.
28	2	kabili naikata akasalu Akali mu mukoshi wakwe nalimo alefwaya ukufwala bwino.	He is also holding a cloth that is in his neck, maybe he wants to wear it properly.  
29	2	ndemona niilya inshita akasuba kakumana na umweshi,abantu abengi balalongana mukutamba uko ifi filecitika	It looks like there is an eclipse of the sun so everyone wants to see what is happening.
39	2	kabili kumbali kucifulo ali kuli ne fimuti fyamena mumbali ifitali	they are trees that have grown on the side of the road
20	1	Shitlateya, kabili shalicenjela monafye efyo kaletolokela akabale 	they are playing, and they're clever too just look at how they're jumping for the plate 
25	2	Ndemona kwati nakwata utulonda ku tukondo nangula atubikilekofye pakutila eicena pakunina ulupili	perhaps he has injuries on his fingers, or simply for protection as he climbs the mountain so that he does not get hurt.
38	1	Iyi ninshila iisuma iyakucofelamo incinga.	This is a good way of riding a bicycle.
27	1	Amenshi yalesansa kunuma uku ale'nda umukasahana nomwana wakwe	Water is splashing from behind in the road the lady and baby are walking.
17	2	eehe elo ninshita yacungulo bali muncende iyi  	yes and they were in the night time at this place. 
2	2	cilemoneka bonse baume, babili nabekala, elo umbi na fukama	all are boys, one is kneeling the rest are sitting
23	1	Umulumendo umo uwa nkanda iya buuta ali mu cikulwa umuli ifyakufomfya ukulisha inyimbo	A white man is in a music studio. 
30	1	cacine mune,elyo icituku-tuku ici cilemoneka nacibutuka saana	Yea dear, helmets are so much helpful even as you can see how speedy it is.
13	2	Bale esho uku fika pa mpela epo chapelela	The look like they want to reach at the top of the mountain. 
22	2	shitata natuloka pabulo na bwentula naku kanwa	he is smiling as he jumps
2	1	umwaume aleangala cilemoneka kwati ali mu ng'anda	there's a man playing in the house
26	1	Afwile pali ebo ali nabo alebalolela	Maybe she was waiting for someone she was with.
21	2	elo bonse abale shana umu muncende basungu, bushe bashitata cinshi bafwalile amalaya ayapala ayaba namayo kwi samba?	the entire crowd of dancers are whites. why are the men also wearing skirts like the females?
13	2	Ale moneka achila samba mumenshi ayali kunuma	Looks like she was playing in the water behind. 
16	2	elo abantu abali kunuma baloleshe kumbi chipalile kwati tabaposeleko namano kuli iyi imbwa 	Everyone in this area is doing their own things.
39	2	Elyo nakabili pamuulu wa ici cine cimuti batema pali necilubi ca golide icakwa chula ico babikapo mupepi neci cilubi epali ukuboko kwa uyu mwaume ali pa muulu	there's also a curved gold frog statue on top of the tree close to where the man's hand is
13	2	Shile fukula nama loba panshi apa pene shile butukila	The are even raising dust while running. 
35	1	Abanakashi babili ababuuta inkanda nabekala balelanshanya.	Two white skinned women are sitting and talking
12	2	mule moneka kwati ni mu maliketi	it looks like a market
17	2	Nomba cipalile kwati aba abakashana baleshana fimo fine	But it looks like these ladies are dancing the same dance.  
1	2	pali abantu babili umo mwanakashi nelyo umbi mwaume	on these people there is a man and woman
29	2	Kuti caba ni ifyo fine pantu kuli na koloboi uwakile kumpela wa kukuso	It's possible because there is also a lamp lighting on the right side.
22	1	umukushana naikala alebomba mu lab	A lady working in a lab
16	1	umwaume na umwanakashi Bali na abana babili mucibansa.	A man and a woman are in a ground.
22	2	iyi bwa  Ili mu lubao	this dog is inside a hedge
2	1	bale endala kumbali ya musebo, kabili na kunyma yabo kulemoneka ulupili ulunono	there is someone behind the dog
5	1	nafwala akaputula akafita neshati ilyabuta	he is wearing a black short and a white shirt
21	1	Ulamona bwino-bwino sana, imfwalashi nyinama eico ufwilefye wabikako amano pantu kukusukusa (shake you off).	Your sight is so clear, a horse is an animal hence you need to be careful before it shakes you off.
39	2	Uyu mulumendo Ali no mupila aleteya icangalo cakucimfyanya ukuteya umupila wakuminwe up patanusha pakuteya	he is playing basketball
25	1	Emukwai nakulembwapo naiminina umulumendo elo aikata mumusana ukuboko.	Yes the hand is written on,a young man  is holding his waist.
18	2	cilemoneka aba bakashana balekwata inshita iyakusansamuka saana.	And they are having some good time by themselves.
28	1	Akalumendo nakafwala ama galashi aya fita kale samba	A boy is swinging with dark goggles. 
33	1	kabili uyu mwana aposele amano ku katambo ekete kuminwe	The tiny rope she is holding has caught her attention 
29	1	bafwile balelwa pantu ukumona pa menso ya uli panshi naciilanga ukuti nakalipwa.	they are fighting because the one on the floor seem to be in so much pain.
39	1	abantu pabula bali panse ya cifulo kabili nabasunsumana	nine people are squatting outside
12	2	Limbi shile buta bukana mumenshi	others are running in water
7	2	nafwala na inkoloko kukuboko ilyamakumbimakumbi.	She is putting on a blue watch.
29	1	ee boi walungika,elyo incende ii ilemoneka nimumbali yacimana elyo kwaliba na ulupili.	Yes you are right my friend and this place seems to be besides the river and there is a mountain as well.
19	2	shitata nafwala akasote kama langi yabili, katapa katapa elyo nefyabuta.	the man is wearing a hat with two colors green and white
17	2	cilemoneka kwati abalumendo abali mucibansa bonse basungu	It's looks like all the gentlemen in the stadium are whites. 
15	1	Elo aya menshi yalemoneka yali muchibeseni icamakumbi makumbi 	the water is in a blue basin like.
36	2	eya mune elyo ici shimbi nacikwata namalembo cilemoneka kwati nimbwa naipapa umuntu.	exactly and this metal has words and it's looking like a dog carrying a person
11	2	Mulandu nshi emishe  amaboko  yakwe mumulu?	why has he lifted his hands?
29	1	abakashana nabakwela pa twakushelelapo balemoneka kwati balecinfyanya.	the girls are skating, it seems like they are competing.
31	2	kulemoneka bena mwabo aba bali nabo mupepi	it looks like they are their spouses, those that are near them
34	2	Mwituuka mwaba amangalo aya lekanalekana.	the shop offers many recreational activities
5	2	kunuma ya pancheende baleteyela umupila pali icilibwe icikulu saana	there is a big stone behind them
25	1	umwana ifwele ifyakufwala ifya kufwala fyamalangu ayengi naimina pali ifyo ale lengela	a little child dressed in very colourful clothing is playing.
39	1	Nabekata imipusa ya nama kumaboko yabili yonse cilemoneka kwati balefwaya ukusala ifyakwipika kabili cilemoneka kwati Pali abo balelolesha pakuti babafwilisheko ukusala	he is holding meat in both his hands he is choosing what to cook and there's someone helping him choose
34	2	naimina ale imba nalolesha  kubantu	singing and facing the crowed 
15	1	abaice babili nabafukama baleangala na menshi	two kids have knelt down playing with water
6	2	akatalamukila kuli na ifimuti fintu babwala elyo na icikulwa icikalamba icabuta pantanshi pali nabantu .	There are are trees some distance away  and thre is a big white building with people infront of it.
11	1	cine, nafwala nakatambala akakashikilila  ku mutwe wakwe	It seems she is singing
9	1	kunuma yabanakashi batatu kuli icikulwa kabili kuncende Bali kuli abantu nabambi abalepitana	There is a building behind these two women and there are also people passing.
7	1	kanshi naishiba ifyo alechita pantu teti umuntu aletoloka umusango uyu ukuleta ubusanshi kubumi.	You are right because it might be dangerous for someone that does not know how to skate very well.
28	1	Mule moneka kwati mwaku samfwishe ifipe nokwi pikila, nomba mupepi nowana kule moneka ifyaku fwala ifya bomba, bushe finshi achitile uyu umwana	It seems to be a kitchen where they cook and has a sink for washing, there are some clothes that look wet, what is this doing.    
28	1	elyo kuntanshi yabo kuli umumana ukalamba.	There is a calm wide sea before them.
15	2	umwaume nafwala ifyafiita na icabuuta mukati	a man is wearing black clothes and a white one inside
5	1	Walungika, elo futi nakaka intambo mu musana wakwe iyamakumbi makumbi 	that's right also he has rope tied around his waist so that he doesn't fall
18	2	ee boi walungika,aba bakashana balemoneka kwati bacita amasambililo pesukulu likalamba	Yea dear friend, indeed these are University students.
24	2	Umukashana alemanga umubiye ilaya afwele akasote no mufuka wa Katapa katapa.	A woman helping,is putting on a green cap.
16	2	Kuncende uku kuli nabantu nabambi elo kabili cungulo bushiku.	In this area there are poeple and it is in the night.
14	1	mangalo ayamupila uwaku molu eicho namuchibansa muli katapakatapa 	It's a football game that is why the field is green.
14	1	Abana abaume babili baleteya umupila waku makasa,mucibansa ca katapa katapa.	Two young boys are playing football on the green grass.
5	2	abaana bali babili,umo mwanakashi elyo umbi mwaume	they are only the two of them a girl and a boy 
19	1	Shikulu-bantu wa inkanda yabuta ali mu cikini. 	A white man is in the kitchen
8	1	bushe finshi afwele?	what is he wearing?
6	1	kwena shonse shilemoneka ukupalana ukwambilafye kumalangi yamasako, imikule yamili elyo nomushinku nalimo umowine.	They all look alike starting from the  fur , the size of the body and they can be of the same age. 
25	2	pali cimo ica putika icikulu ica fita nalimo epo kensha uyu afwile uku ponena	there is a black inflation where this rider is supposed to drop on
14	1	kunuma yamwaume kuuli umumana	Behind the man there is a river.
11	2	Ee, nasenda akachola akanono akafiitulukila akanono munuma yakwe kabili nafwala ne cisote cakuicingilila nga kwalicitike ubusanso ubuli bonse	yes, she is carrying a tiny black bag and she is wearing an helmet on her head
31	1	Ici eco apaleme uyu umukashana uule landa pali lamya, bushe te cikulwa cakuyefyafye icifulo?	The young woman on the phone is near to it, isn't this just to beautify the place?
21	2	namayo naimya umwana untu afwele ifua makumbi makumbi	One lady has carried a child in blue.
2	1	umwana nasumanya ameno kabili afwele kaputula ne laya lya kashika.	 the young boy has clenched his teeth together while he is running
19	1	Namayo wa inkanda yabuta ali mwibala lya maluba, aleswa.	A white lady is plucking flowers in a flower garden 
22	1	umukashana naikata umupila wa rugby	a lady is holding a rugby ball
26	1	Utubaiche utwanakashi natumfwa bwino natu nyanta na mumenshi	small girls are very happy stepping in water
20	1	bakalisha wafilimba batatu nabekala mucikulwa balelolela ukukopwa icikope	three musicians are seated in a building waiting for their picture to be taken
39	2	kabili aba bantu tabale-enda pamo kwati nalimobali mwibumba iyo, umwanakashi umo uufwele icaketi lyafiiulukila ne toloshi lyafiita ale-enda eka	they are not walking together as though they are a group, one lady is wearing a grey jacket and black trousers is walking alone
34	2	nafwala insapato ishaku  cingilila ku makasa	he has protective shoes on
29	2	Elo ifikulwa fine ife fya kulilwa mupepi na umusebo apa bela amalaiti ya pa musebo aya langa ba namuteknya nga kuti motoka yende nangu iminine 	And all these buildings are close to the road which has traffic lights.
22	2	shitatat na fwala ishata ilya kashika na motoka ile moneka iya kashika 	he is wearing a brown shirt and the vehicle is brown too
25	2	elo kuli na bambi abakwete tuloli abeminine abafwele ifyafita nama silipa ku molu yabo	There is another person who is wearing black and has a trolley 
10	2	bushe mangalo nshi aya muchibemba ayakuteya umupila neminwe	What is this game of playing the ball with your hands called in bemba? 
35	1	Kumuna yakwe kuli nechikulwa	Behind her are some buildings
22	1	bana mayo batatu bali umwa kwipikila balepanga ama banshi	three women are inside a bakery 
6	2	cipalile kuncende bali tabakwete ukwakuba infula so balelokwafye	The are in the rain because they dont have anywhere to be to protect themselves  from the rain.
27	2	eyamukwai elo cilepala mufyola muli ifyakulya na amenshi yakunwa.	Yes and it looks like the bag has food and water.
8	1	Shili shitatu	they are three of them
21	1	Ibumba lyabantu ba ci-Asia lili mucimfute na ifipe fyabo.	A group of Asians is under the shelter with luggages.
25	1	umukashana aleteya ubwangalo bwa tennis mu nshiuta yakasuba	a Lady is playing tennis during the day
22	1	umukashana ale'enda mu musebo	a lady is walking on the road
22	2	apa ekele nipamusebo	you may wonder what the child is doing
4	2	Kaili uku ukuncende bali abalumendo aba kwali fulisha amabwe sana	The place has a lot of stones.
35	1	Umwaume umo uwabuuta inkanda aleengelela ifyeela.	A white man is welding a piece of metal
9	1	bena balemoneka kwati baletamba po fimo ilyo bekele pafipuna mupepi pepi.	they seem to be watching something as they are seated close to each other.
