pair_id	image	sentence_id	image_id	audio_id	sentence	translation	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
9.0	957880	1	2318721455.jpg	9_5788_0_91_01_211029-164452_bem_901_elicit_0.wav	Umwana mwaume Ali mumuputule wa kusendamamo munshita ya kasuba	A little boy is in the bedroom during the day.	91	female	5.785	16000	vnd.wave	bem	bem
9.0	958764	1	2321466753.jpg	9_5876_4_91_01_211030-102704_bem_901_elicit_2.wav	Mu muputule umu mulemoneka kwati muli fye abacaice. Nakalimo muputule wa kusambililamo uwa bana.	this room actually looks like it a classroom as there are other children as well.	91	female	9.029	16000	vnd.wave	bem	bem
7.0	716194	1	2325386353.jpg	7_1619_4_71_01_170101-061637_bem_74d_elicit_2.wav	awe umu abantu aba bali cilamuntu alinefyo alecita.	It seems each person here has what they are doing.	71	female	6.012	16000	vnd.wave	bem	toi
37.0	3757253	2	2328616978.jpg	37_5725_3_372_02_211110-103418_bem_aa2_elicit_1.wav	Akumanya bashikulu bantu babili abekela na inkonto shabo mwisamba lya cimuti	She meets two old men with their walking sticks and they are seated under the tree	372	female	6.987	16000	vnd.wave	bem	bem
13.0	1331490	1	2333288869.jpg	13_3149_0_131_01_211108-064531_bem_8cc_elicit_0.wav	Namayo na umwana umunono bali mumenshi mu mumana uwukalamba elyo umwana tafwele nangu cimo	A woman with a child are in a big river. The child isn't wearing anything.	131	female	11.003	16000	vnd.wave	bem	bem
	2644	1	2335428699.jpg	264_4_01_211013-185829_bem_dcc_elicit_2.wav	Ukulundapo kulemoneka nakabili nabeminikapo bamotoka kunuma yafyani, cilepala emuli abafyashi babana aba.	Additionally there are cars parked behind there and it looks like that is where the parents of these children are.	11	male	12.024	16000	vnd.wave	bem	bem
6.0	650844	1	2346629210.jpg	6_5084_4_61_01_211028-101434_bem_976_elicit_2.wav	kunuma yakwe kulepita umulumendo umbi uufwele amakalashi yafita elyo mupepi yakwe kuliko icimbayambaya iciminine icabuta	Behind him there is another man passing who is wearing glasses and there is a vehicle near him.	61	male	12.183	16000	vnd.wave	bem	bem
37.0	3759154	1	2354456107.jpg	37_5915_4_371_01_211112-155456_bem_5bb_elicit_2.wav	Abalumendo nababika nechola chafita panshi.	Young men have even put a black bag on the floor.	371	male	5.49	16000	vnd.wave	bem	bem
6.0	614314	1	2356574282.jpg	6_1431_4_61_01_211027-094801_bem_53e_elicit_2.wav	Ndemona kwati amalaiti yonse mucikulwa yasontele aba bene babili abaleshana pakuti abantu babatambe bwino	I think all the lights  in the building are shining on the two women people are watching.	61	male	16.357	16000	vnd.wave	bem	bem
13.0	1367983	2	2360194369.jpg	13_6798_3_132_02_211104-183856_bem_ce8_elicit_1.wav	Nangu limbi cipuna cakwe apa kwikala lilya aleeloba isabi. Elyo pa mumana pale moneka utwapala utu shimbi utwingi eto bashimpa utwa balala.	Or maybe it's his chair and that's where he will be sitting when he starts fishing. And there are alot of  flat metal bars that look colourful behind the waters.	132	male	17.401	16000	vnd.wave	bem	bem
2.0	241024	1	2363006088.jpg	2_4102_4_21_01_211031-152702_bem_2a5_elicit_2.wav	Pali inkoko shafiita shibili, imo iyabuuta na imo iyabutuluka, umwana uyu na losha na iminwe ku ncende ukuli inkoko nalimo alefwaya ukwikatapo imo.	There are different types of chickens in front of the child, this child is trying to catch one of the chickens.	21	male	12.228	16000	vnd.wave	bem	bem
	2832	1	2366421102.jpg	283_2_01_211013-195419_bem_dcc_elicit_1.wav	Nomba bushe uyu umwana wakaena, bushe mwaume nangu mwanakashi?	Is this child a boy or a girl?	11	male	6.443	16000	vnd.wave	bem	bem
11.0	1163872	1	2372572028.jpg	11_6387_2_111_01_211102-074213_bem_574_elicit_1.wav	Nanyata pali motoka iyabaice iyakwangasha , cipalile kwati alefwaya ukumina muli iyi motoka	he is getting into a play tractor for children	111	female	6.284	16000	vnd.wave	bem	bem
15.0	1536220	1	2375924666.jpg	15_3622_0_151_01_211026-110335_bem_8cc_elicit_0.wav	imbwa iikalamba naikwata amasako ayengi kabili aya busaka.	A dog has so much clean fur.	151	female	6.261	16000	vnd.wave	bem	bem
16.0	1676504	1	2393264648.jpg	16_7650_4_161_01_211109-130308_bem_74d_elicit_2.wav	kaili cifwele icimumana ici naciba papusha saana elocikulu saana	This river is so big and that is why they are suprised.	161	female	7.963	16000	vnd.wave	bem	toi
35.0	3554074	1	2402088539.jpg	35_5407_4_351_01_220117-162628_bem_ba5_elicit_2.wav	Limbi lilya ibuumba ililemoneka akatalamukila lilemucinga umwine.	Maybe the crowd that is in front is obstructing his view	351	male	4.764	16000	vnd.wave	bem	bem
8.0	855292	1	2403078014.jpg	8_5529_2_81_01_211102-051115_bem_ce8_elicit_1.wav	Umulumendo ena teketeko na amaboko	A young man is not even holding the handles of the bicycle.	81	male	8.235	16000	vnd.wave	bem	bem
13.0	1330604	1	2407091303.jpg	13_3060_4_131_01_211107-024837_bem_8cc_elicit_2.wav	Kufumamo alefwaya pantu pacipampa nabakanya ukunina ukupitilila apa	Looks like he wants to get out of it cause the poster indicates one that one shouldn't go beyond.	131	female	8.553	16000	vnd.wave	bem	bem
4.0	446573	2	2414390475.jpg	4_4657_3_42_02_211031-151720_bem_5a5_elicit_1.wav	Uyu mulumendo iyincende alimo capala kwati nimu boutique iya banakashi.	A man is in a boutique.	42	male	8.575	16000	vnd.wave	bem	bem
13.0	1367560	1	2419186511.jpg	13_6756_0_131_01_211027-193211_bem_9ed_elicit_0.wav	Umwaana na bamubiika mu mbeketi aleemoneka kwati bale musambika	A child has been put in a basin, it seems like he's being bathed.	131	male	6.261	16000	vnd.wave	bem	nya
5.0	511183	2	2419591925.jpg	5_1118_3_52_02_211102-000948_bem_a9e_elicit_1.wav	Panshi pali utufyani utwauminine.Bushe ninshi ifyani fumine umusango uyu?	it is the dry grass. why is the grass looking so dry?	52	female	6.897	16000	vnd.wave	bem	bem
13.0	1331971	2	2420546021.jpg	13_3197_1_132_02_211025-162653_bem_9ed_elicit_0.wav	Kumenso nako nai biko utuntu utwa buta. Mu mukoshi namo naikobeka akantu aka mu mukoshi	She has also put some things on her face which are white in colour and has a bracelet on her neck.	132	male	9.347	16000	vnd.wave	bem	nya
8.0	817632	1	2423085253.jpg	8_1763_2_81_01_211026-063435_bem_abe_elicit_1.wav	nafwala netoloshi ilya fita	She is dressed in a black trousers.	81	male	3.63	16000	vnd.wave	bem	bem
1.0	11091	2	2423550887.jpg	1_109_1_12_02_211026-211234_bem_d90_elicit_0.wav	kuli amabwamabwe bushe yafuma kwi	Where she is, there are some stones. where have the stones come from?	12	male	3.947	16000	vnd.wave	bem	bem
32.0	32102470	1	2441629086.jpg	32_10247_0_321_01_220120-031654_bem_b8a_elicit_0.wav	Umwana umunono umukashana alelengela pansolokoto	A small girl child is peeping on the window.	321	male	6.4879999999999995	16000	vnd.wave	bem	bem
11.0	1125464	1	2444935470.jpg	11_2546_4_111_01_211025-172406_bem_574_elicit_2.wav	Tafawele nsapato iyo , alifye na makasa.	He is not wearing shoes, he is  barefoot.	111	female	4.628	16000	vnd.wave	bem	bem
10.0	1061383	2	2445283938.jpg	10_6138_3_102_02_211102-080424_bem_ddd_elicit_1.wav	nga abantu abeminine kumbali yabo finshi balecita?	What about those people seated in the audience what are they doing?	102	male	5.739	16000	vnd.wave	bem	bem
5.0	549754	1	2448393373.jpg	5_4975_4_51_01_220116-140506_bem_03f_elicit_2.wav	Kunuma yakwe, kuli ilinga ya mabao kabili na ibala inono umulekula ifimenwa ifi talakula saana, fili ifinono.	there is a picket fence behind him and a flower bed	51	female	10.821	16000	vnd.wave	bem	bem
17.0	1778793	2	2449518585.jpg	17_7879_3_172_02_211110-114623_bem_e94_elicit_1.wav	Aleangalila mucintelelwa ca fimuti ifyo ifishugulwike incende alimo.	He is playing on the shade provided by the trees surrounding the area he is at.	172	female	6.783	16000	vnd.wave	bem	nya
10.0	1023374	1	2453318633.jpg	10_2337_4_101_01_211028-183725_bem_ddd_elicit_2.wav	Tembwa iyo, bantu baleibomfya kumangalo yakucimfyanya	It's not the dog, it is people using it in sports	101	male	6.965	16000	vnd.wave	bem	bem
25.0	2528720	1	2455528149.jpg	25_2872_0_251_01_211110-113800_bem_5da_elicit_0.wav	Namayo na Shitata balemona ifi pikica mwi shitolo uku shikulu bantu ale pita.	A woman and a man are looking at the pictures in a store while an old man is passing.	251	male	6.216	16000	vnd.wave	bem	toi
2.0	241791	2	247097023.jpg	2_4179_1_22_02_211026-205102_bem_cee_elicit_0.wav	Bushe kuli ifilelangilila ukuti uyu muntu alekopako ifikope?	What shows that this man is taking pictures?	22	female	4.287	16000	vnd.wave	bem	bem
14.0	1472123	2	2482629385.jpg	14_7212_3_142_02_211112-145850_bem_5da_elicit_1.wav	Bushe abene balyeshako ukufwaya kukamana aka eko bashalikishe ukusangwa nembwa yabo?	Has the owner tried to look for it by the river where he was lst seen with his dog?	142	male	6.828	16000	vnd.wave	bem	toi
1.0	12322	1	2483993772.jpg	1_232_2_11_01_211031-165151_bem_cc3_elicit_1.wav	Iyi imbwa yiminiine patumabwe.	This dog is standing on some small stones.	11	male	10.095	16000	vnd.wave	bem	toi
4.0	447404	1	2490179961.jpg	4_4740_4_41_01_211031-120713_bem_5a5_elicit_2.wav	Aba abana babili balemoneka abapalana kwati niba pundu	These two hildren look alike.	41	male	5.83	16000	vnd.wave	bem	bem
14.0	1471210	1	2497074804.jpg	14_7121_0_141_01_211111-143211_bem_f08_elicit_0.wav	Umulumendo ufwele ifya buta naiminina mukalale umuli ibumba lya bantu na ifikulwa.	A man dressed in white is standing in a place full of people and buildings.	141	female	8.507	16000	vnd.wave	bem	bem
2.0	240541	2	2497420371.jpg	2_4054_1_22_02_211026-113935_bem_cee_elicit_0.wav	Kuli icibumba ca cikulwa, elo ku kulyo kwakwe uli ilinga ya fimenwa ifikwelele na pa ncende imo iya cibumba.	there is a wall of a building in front of him and on his right there is the wall made out of plants the plants are creeping plants	22	female	8.144	16000	vnd.wave	bem	bem
8.0	817733	2	2501595799.jpg	8_1773_3_82_02_211026-064226_bem_ce8_elicit_1.wav	Alemoneka mwaume	The child appears to be male.	82	male	3.017	16000	vnd.wave	bem	bem
6.0	652253	2	2504991916.jpg	6_5225_3_62_02_211031-101048_bem_53e_elicit_1.wav	umukashana nafwala akakumuulu kabula amaboko elyo  neciputula ica katapakatapa elyo umulumendo ena afwele ifyakufwala ifyafita.	The girl is wearing a vest and a green short while the boy is dressed in black.	62	male	15.79	16000	vnd.wave	bem	bem
7.0	754310	1	2505988632.jpg	7_5431_0_71_01_211105-045612_bem_1e5_elicit_0.wav	umwanakashi umwaice aletoloka intambo	A young girl is jumping over the rope.	71	female	7.01	16000	vnd.wave	bem	bem
26.0	2689003	2	2508918369.jpg	26_8900_3_262_02_211112-121552_bem_dcc_elicit_1.wav	Nakalimo tulecinfyanya pantu kamo nakapunda kaimya namaboko mumulu kwati kawina.	maybe they are competing because one is standing raising his hands and shouting like his wone	262	male	9.301	16000	vnd.wave	bem	bem
35.0	35110901	2	2512682478.jpg	35_11090_1_352_02_220117-191858_bem_f12_elicit_0.wav	Tuli panchende eyo bapanga apakwangalila abana	They are in a place designed as a children's play park	352	female	4.219	16000	vnd.wave	bem	bem
39.0	398661	2	2517284816.jpg	39_866_1_392_02_211116-142231_bem_901_elicit_0.wav	Kabili abana abanakashi abengi bafwele ama siketi yakatapa katapa elyo namashati lyabuuta, lyena abana baume abengi bafwele ifyamakumbi makumbi	Most of the little girls are wearing green shirts with white shirts while most of the boys are dressed in blue.	392	female	13.068	16000	vnd.wave	bem	bem
13.0	1330272	1	2521062020.jpg	13_3027_2_131_01_211105-151154_bem_8cc_elicit_1.wav	Bambi nabo abalemoneka babili baliko apatali apali abantu aba, balemoneka pali umulimo balebomba	At a distance, there appears to be two people, they look like they are working on something.	131	female	10.844	16000	vnd.wave	bem	bem
2.0	23701	2	2525666287.jpg	2_370_1_22_02_211026-154007_bem_2a5_elicit_0.wav	Icipuna ici ca pangwa mu nshila iyakuti kuli ukwakwikala kuntashi elyo nakunuma yaciko.	this chair is created in such a way that there are people who can sit on the back and the front of the chair .	22	male	7.645	16000	vnd.wave	bem	
9.0	921491	2	2534194182.jpg	9_2149_1_92_02_211026-162137_bem_901_elicit_0.wav	Balelisha ifilimba ifyapusana pusana	They are playing different music instruments.	92	female	3.289	16000	vnd.wave	bem	bem
14.0	1433994	1	2540203582.jpg	14_3399_4_141_01_211105-035417_bem_ebf_elicit_2.wav	Alekunkuluka pakacela akakunkulaka elyo naikata kucaku koneshelako.	He is riding on a scooter with his hands on the  handlebars.	141	female	8.167	16000	vnd.wave	bem	bem
26.0	2631010	1	2548027495.jpg	26_3101_0_261_01_211109-195116_bem_dcc_elicit_0.wav	Ndemona shitata nafwala ubusaka nganshi elo na iminina.	I can see a nicely dressed Man standing.	261	male	5.989	16000	vnd.wave	bem	bem
8.0	855742	1	2555535057.jpg	8_5574_2_81_01_211102-063057_bem_ce8_elicit_1.wav	Nakafika napali ifyaani	It has almost reached the grass.	81	male	4.673	16000	vnd.wave	bem	bem
38.0	3859762	1	2558512615.jpg	38_5976_2_381_01_211112-202031_bem_ba5_elicit_1.wav	Nga wamona ifyo bekatilile na ukutonta amenso pali musange, kuti wamona kwati nabeshiba fyonse ifilecitika.	When you look at how the baby is holding the phone and looking intently at it, you may think it knows everything that is happening.	381	male	7.441	16000	vnd.wave	bem	bem
9.0	959511	2	2560278143.jpg	9_5951_1_92_02_211029-001956_bem_ebf_elicit_0.wav	Bushe imanga iyi imbwa iliko ilemoneka shani?	what is the place that this dog is at looking like?	92	female	5.5809999999999995	16000	vnd.wave	bem	bem
33.0	33105250	1	2566130554.jpg	33_10525_0_331_01_220130-021021_bem_b40_elicit_0.wav	Abantu batatu abapusana imishinku baali kuncende imo ilemoneka bwino munshita iya kasuba	Three people of different ages are in a good looking place in the afternoon 	331	female	9.143	16000	vnd.wave	bem	bem
8.0	855731	2	2568417021.jpg	8_5573_1_82_02_211105-030935_bem_901_elicit_0.wav	Alifye eka	He is simply alone.	82	female	3.153	16000	vnd.wave	bem	bem
10.0	1024492	1	2573667207.jpg	10_2449_2_101_01_211030-190041_bem_ddd_elicit_1.wav	Limbi belepofye nobwato mukukopa ifikope	Maybe he went there with a boat to get some pictures	101	male	6.987	16000	vnd.wave	bem	bem
13.0	1330572	1	2584412512.jpg	13_3057_2_131_01_211107-024226_bem_8cc_elicit_1.wav	Tulemoneka utwapusanako, tatwa fuma kuli nyina nawishi umo	They both look different from each other, they don't seem to bred from same parental dogs.	131	female	7.01	16000	vnd.wave	bem	bem
5.0	547920	1	2592019072.jpg	5_4792_0_51_01_220116-091732_bem_03f_elicit_0.wav	Umwana umukashana aleangala pa lunkoto lwa katapa katapa kabili alebutuka naisala na menso yakwe	a youn girl is playing on a green lawn, her eyes are even closed a little	51	female	9.415	16000	vnd.wave	bem	bem
12.0	1227561	2	2595102568.jpg	12_2756_1_122_02_211105-202856_bem_e3a_elicit_0.wav	Pale moneka kwati kuli akantu ebo baleloleshapo	it seems there is something they are looking at	122	female	4.5600000000000005	16000	vnd.wave	bem	bem
9.0	959110	1	2596514158.jpg	9_5911_0_91_01_211030-133724_bem_901_elicit_0.wav	Umwana umwaume ali eka aletolokela mu cishiba.	a little boy is diving into a swimming pool.	91	female	4.401	16000	vnd.wave	bem	bem
11.0	1164330	1	2596619849.jpg	11_6433_0_111_01_211102-103221_bem_574_elicit_0.wav	Abana bane, bali panse pe bala balebutuka	Four kids are outside running	111	female	3.13	16000	vnd.wave	bem	bem
12.0	1229112	1	2596876977.jpg	12_2911_2_121_01_211031-130024_bem_bd6_elicit_1.wav	uyu umbi nalala na mumenshi	the other one is laying in water	121	male	4.628	16000	vnd.wave	bem	lam
7.0	716974	1	2609900643.jpg	7_1697_4_71_01_170101-230606_bem_74d_elicit_2.wav	eya emo bele mukwangalila ababana.	Yes that is where they are playing from.	71	female	6.965	16000	vnd.wave	bem	toi
14.0	1433944	1	2616643090.jpg	14_3394_4_141_01_211105-033358_bem_ebf_elicit_2.wav	Kuntu ali umwana icani cena citali elyo nakuba konse kulemoneka katapakatapa.	The child is in a place that has long grass that is green.	141	female	6.76	16000	vnd.wave	bem	bem
16.0	1676463	2	2649850541.jpg	16_7646_3_162_02_211110-155313_bem_eab_elicit_1.wav	nomba teti alambe apa alele afwile kwati pali ifyo alelosha elo alefwifwaya	But cant she get dirty?	162	male	7.713	16000	vnd.wave	bem	bem
7.0	716031	2	2650568697.jpg	7_1603_1_72_02_211031-110404_bem_40e_elicit_0.wav	kunuma kwabo kuli umulumendo no mukashana abaleyenda balepitila epobekele	There is a lady and a man behind these two men.	72	female	7.191	16000	vnd.wave	bem	bem
12.0	1265470	1	265528702.jpg	12_6547_0_121_01_211105-103331_bem_9ed_elicit_0.wav	Bashikulu bantu nabeminina kunuma yalupili	an old man is standing  behind the hill	121	male	4.832	16000	vnd.wave	bem	nya
1.0	137673	2	2659554389.jpg	1_3767_3_12_02_211103-092217_bem_2a5_elicit_1.wav	Pantanshi yakakashana pali akakashana nakambi akakwete kabalwe uwakashika, bushe ekutila kulifye utwaice?	In front of the girl there is another girl having a red horse, does it mean there only small kids?	12	male	9.12	16000	vnd.wave	bem	bem
18.0	1867382	1	2661294481.jpg	18_6738_2_181_01_220116-141102_bem_524_elicit_1.wav	Bale lwisha ukutungilisha insambu shabo pakwebati ubuteeko bwise kubwafwilisho bwabo.	They are trying to fight for their rights so the government can come to their aid.	181	female	7.94	16000	vnd.wave	bem	bem
31.0	3144440	1	2661294969.jpg	31_4444_0_311_01_211111-100146_bem_85e_elicit_0.wav	Bashitata babili nabeminina kunuma ya cimbayambaya eco babikileko ifintu ifilemoneka nalimo balekulikilako icidoli icapalana na umuntu.	two men are standing behind a truck where there are things tied to it meant for mounting a statue	311	male	8.462	16000	vnd.wave	bem	bem
4.0	445114	1	2662816021.jpg	4_4511_4_41_01_211028-111751_bem_5a5_elicit_2.wav	Iyi imbwa iyabuuta, naibomba na masako, pamulandu yacifuma pamenshi mukutola akamuti.	The white dog is wet.	41	male	9.029	16000	vnd.wave	bem	bem
11.0	1126153	2	2671602981.jpg	11_2615_3_112_02_211026-161905_bem_1e5_elicit_1.wav	Cine kabili ali ne nsansa pantu nakwata ishuko lya kusamba mumumana.	She seems to be jumping out of the river.	112	female	8.235	16000	vnd.wave	bem	bem
12.0	1229392	1	2675190069.jpg	12_2939_2_121_01_211031-184414_bem_bd6_elicit_1.wav	Efyo cilemoneka, elyo umulumendo ena nafwala nama gogo	it seems like that,the man is wearing glasses	121	male	8.303	16000	vnd.wave	bem	lam
1.0	12091	2	2676648667.jpg	1_209_1_12_02_211028-091354_bem_d90_elicit_0.wav	Bushi napali cinshi bekeleko?	Where exactly are they seated?	12	male	2.699	16000	vnd.wave	bem	bem
12.0	1227863	2	2676649969.jpg	12_2786_3_122_02_211105-211750_bem_e3a_elicit_1.wav	cine nacimusungusha	yes she looks shocked	122	female	6.851	16000	vnd.wave	bem	bem
22.0	2219631	2	2680990587.jpg	22_1963_1_222_02_211108-133551_bem_004_elicit_0.wav	Umo Ali pakampelwa..	One of them is on a swing.	222	female	3.267	16000	vnd.wave	bem	nbl
